MolName	MolCounts
ISOCITDEH-SUBUNIT[c]	1
KCH-MONOMER[i]	1
KDGALDOL-MONOMER[c]	2
KDGT-MONOMER[i]	17
KDO-8PSYNTH-MONOMER[c]	0
KDOTRANS-MONOMER[c]	64
KDPB-MONOMER[i]	6
KDPD-MONOMER[i]	1
KDPE-MONOMER[c]	33
KDPGALDOL-4OH2OXOGLUTARALDOL-MONOMER[c]	1
KDUD-MONOMER[c]	30
KEFB-MONOMER[i]	10
KEFC-MONOMER[i]	0
KETOBUTFORMLY-INACT-MONOMER[c]	8
KETOLREDUCTOISOM-MONOMER[c]	1
KGTP-MONOMER[i]	2378
KUP-MONOMER[i]	36
L-ASPARTATE-OXID-MONOMER[c]	266
L-GLN-FRUCT-6-P-AMINOTRANS-MONOMER[c]	1
L-LACTDEHYDROGFMN-MONOMER[c]	121
LACTALDDEHYDROG-MONOMER[c]	3
LACTALDREDUCT-MONOMER[c]	1
LACY-MONOMER[i]	7
LARGEILVB-MONOMER[c]	1
LARGEILVG-MONOMER[c]	0
LAUROYLACYLTRAN-MONOMER[i]	151
LCTP-MONOMER[i]	12
LDC2-MONOMER[c]	1
LEUC-MONOMER[c]	0
LEUD-MONOMER[c]	1511
LEUS-MONOMER[c]	1246
LIPIDADISACCHARIDESYNTH-MONOMER[i]	3
LIVF-MONOMER[i]	445
LIVG-MONOMER[i]	346
LIVH-MONOMER[i]	0
LIVJ-MONOMER[p]	8870
LIVK-MONOMER[p]	2324
LIVM-MONOMER[i]	25
LSERINEDEAM1-MONOMER[c]	104
LSERINEDEAM2-MONOMER[c]	51
LSERINEDEAM3-MONOMER[c]	0
LTAA-MONOMER[c]	1
LUMAZINESYN-MONOMER[c]	9
LYSDECARBOX-MONOMER[c]	6
LYSP-MONOMER[i]	579
LYSS-MONOMER[c]	1
LYSU-MONOMER[c]	1
LYXK-MONOMER[c]	0
MACA[i]	93
MACB[i]	1
MALATE-DEHASE-MONOMER[c]	1
MALATE-SYNTHASE[c]	2251
MALDEXPHOSPHORYL-MONOMER[c]	0
MALE-MONOMER[i]	526
MALF-MONOMER[i]	0
MALG-MONOMER[i]	16
MALIC-NAD-MONOMER[c]	3
MALIC-NADP-MONOMER[c]	0
MALK-MONOMER[i]	35
MALONYL-COA-ACP-TRANSACYL-MONOMER[c]	1524
MALSYNG-MONOMER[c]	173
MALTACETYLTRAN-MONOMER[c]	1
MALTODEXGLUCOSID-MONOMER[c]	60
MALX-MONOMER[i]	18
MANNONDEHYDRAT-MONOMER[c]	183
MANNONOXIDOREDUCT-MONOMER[c]	69
MANNPDEHYDROG-MONOMER[c]	169
MANNPGUANYLTRANGDP-MONOMER[c]	0
MANNPISOM-MONOMER[c]	595
MANX-MONOMER[i]	0
MANY-MONOMER[i]	782
MANZ-MONOMER[i]	440
MDLA-MONOMER[i]	9
MDLB-MONOMER[i]	7
MDTA[i]	13
MELB-MONOMER[i]	37
MEND-MONOMER[c]	1
MENF-MONOMER[c]	1
METG-MONOMER[c]	0
METHGLYSYN-MONOMER[c]	0
METHYLENETHFREDUCT-MONOMER[c]	2
METHYLMALONYL-COA-MUT-MONOMER[c]	0
METI-MONOMER[i]	0
METQ-MONOMER[i]	5547
MGLA-MONOMER[i]	0
MGLB-MONOMER[p]	146
MGLC-MONOMER[i]	20
MGTA-MONOMER[i]	42
MHPCHYDROL-MONOMER[c]	0
MHPDHYDROL-MONOMER[c]	4
MHPELY-MONOMER[c]	5
MHPF-MONOMER[c]	14
MHPHYDROXY-MONOMER[c]	3
MHPT-MONOMER[i]	9
MMUM-MONOMER[c]	69
MODA-MONOMER[p]	1177
MODB-MONOMER[i]	27
MODC-MONOMER[i]	0
MODF-MONOMER[i]	214
MONOMER-162[c]	3
MONOMER-43[i]	0
MONOMER0-1001[c]	0
MONOMER0-1041[c]	0
MONOMER0-12[i]	0
MONOMER0-1261[c]	24
MONOMER0-141[i]	1
MONOMER0-142[i]	2
MONOMER0-143[i]	6
MONOMER0-144[p]	18
MONOMER0-145[i]	4
MONOMER0-146[c]	1
MONOMER0-147[c]	0
MONOMER0-148[c]	206
MONOMER0-149[c]	176
MONOMER0-150[c]	4
MONOMER0-1501[c]	0
MONOMER0-151[c]	7
MONOMER0-152[c]	0
MONOMER0-153[i]	6
MONOMER0-154[i]	2
MONOMER0-1541[p]	51
MONOMER0-1561[i]	187
MONOMER0-1562[i]	131
MONOMER0-1563[p]	716
MONOMER0-1564[i]	0
MONOMER0-1581[i]	15
MONOMER0-1601[i]	178
MONOMER0-1602[i]	0
MONOMER0-1603[i]	181
MONOMER0-1604[i]	1
MONOMER0-1605[i]	2
MONOMER0-1641[c]	77
MONOMER0-1701[c]	0
MONOMER0-185[i]	0
MONOMER0-1922[i]	0
MONOMER0-1941[m]	0
MONOMER0-1981[c]	2
MONOMER0-2001[c]	1
MONOMER0-2121[c]	0
MONOMER0-2141[i]	3
MONOMER0-2383[c]	51
MONOMER0-2488[c]	91
MONOMER0-2489[i]	14
MONOMER0-2653[c]	25
MONOMER0-2654[c]	25
MONOMER0-2655[c]	176
MONOMER0-2656[c]	8
MONOMER0-2657[c]	5
MONOMER0-2658[m]	139
MONOMER0-2659[c]	2214
MONOMER0-2660[c]	84
MONOMER0-2662[c]	9
MONOMER0-2663[i]	246
MONOMER0-2665[c]	181
MONOMER0-2666[c]	2
MONOMER0-2667[c]	0
MONOMER0-2668[c]	45
MONOMER0-2670[c]	4
MONOMER0-2671[m]	2
MONOMER0-2672[p]	321
MONOMER0-2673[c]	17
MONOMER0-2674[c]	5
MONOMER0-2675[i]	33
MONOMER0-2676[i]	187
MONOMER0-2677[c]	0
MONOMER0-2678[c]	20
MONOMER0-2680[c]	4
MONOMER0-2681[i]	129
MONOMER0-2682[i]	0
MONOMER0-2683[c]	9
MONOMER0-2684[c]	47
MONOMER0-2685[i]	324
MONOMER0-2686[c]	3
MONOMER0-2687[c]	180
MONOMER0-2688[c]	239
MONOMER0-2689[p]	37
MONOMER0-2690[c]	1092
MONOMER0-2691[p]	18
MONOMER0-2692[c]	100
MONOMER0-2693[i]	2094
MONOMER0-2694[i]	7
MONOMER0-2695[c]	141
MONOMER0-2696[i]	4396
MONOMER0-2697[i]	775
MONOMER0-2726[c]	103
MONOMER0-2748[c]	21
MONOMER0-2755[c]	70
MONOMER0-2756[c]	61
MONOMER0-2757[c]	34
MONOMER0-2761[c]	60
MONOMER0-2772[m]	0
MONOMER0-2776[c]	6
MONOMER0-2777[c]	0
MONOMER0-2778[m]	47
MONOMER0-2779[c]	27
MONOMER0-2780[c]	4
MONOMER0-2781[c]	0
MONOMER0-2801[c]	0
MONOMER0-2812[m]	2
MONOMER0-2813[c]	0
MONOMER0-2814[c]	4
MONOMER0-2815[m]	3
MONOMER0-2817[o]	0
MONOMER0-2818[m]	4
MONOMER0-2819[m]	31
MONOMER0-282[e]	0
MONOMER0-2820[m]	562
MONOMER0-2821[m]	0
MONOMER0-2822[m]	0
MONOMER0-2823[m]	22
MONOMER0-2824[c]	0
MONOMER0-2825[m]	5
MONOMER0-2826[c]	0
MONOMER0-2827[c]	0
MONOMER0-2828[c]	17
MONOMER0-2829[c]	0
MONOMER0-2830[i]	1
MONOMER0-2840[i]	0
MONOMER0-2841[i]	0
MONOMER0-2842[c]	0
MONOMER0-2851[c]	9
MONOMER0-2855[m]	0
MONOMER0-2856[m]	0
MONOMER0-2857[m]	0
MONOMER0-2858[m]	0
MONOMER0-2859[m]	0
MONOMER0-2860[m]	0
MONOMER0-2868[c]	0
MONOMER0-2869[c]	0
MONOMER0-2870[m]	0
MONOMER0-2871[m]	0
MONOMER0-2872[c]	0
MONOMER0-2873[c]	0
MONOMER0-2874[i]	0
MONOMER0-2875[i]	0
MONOMER0-2876[i]	110
MONOMER0-2877[m]	0
MONOMER0-2878[m]	0
MONOMER0-2879[i]	0
MONOMER0-2880[i]	0
MONOMER0-2881[i]	0
MONOMER0-2882[m]	0
MONOMER0-2883[m]	0
MONOMER0-2884[m]	591
MONOMER0-2885[m]	37
MONOMER0-2886[c]	340
MONOMER0-341[e]	1
MONOMER0-4201[c]	0
MONOMER0-4214[m]	0
MONOMER0-4216[c]	0
MONOMER0-422[i]	0
MONOMER0-4224[m]	0
MONOMER0-4225[c]	36
MONOMER0-4226[c]	41
MONOMER0-4227[c]	41
MONOMER0-4228[c]	78
MONOMER0-4229[c]	71
MONOMER0-4230[c]	74
MONOMER0-4231[c]	24
MONOMER0-4232[c]	127
MONOMER0-4233[c]	81
MONOMER0-4234[c]	641
MONOMER0-4235[c]	679
MONOMER0-4236[c]	654
MONOMER0-4237[c]	651
MONOMER0-4238[c]	666
MONOMER0-4239[c]	639
MONOMER0-4240[c]	637
MONOMER0-4241[c]	668
MONOMER0-4242[c]	92
MONOMER0-4243[c]	86
MONOMER0-4244[c]	74
MONOMER0-4245[c]	89
MONOMER0-4246[c]	23
MONOMER0-4247[c]	28
MONOMER0-4248[c]	18
MONOMER0-4249[c]	30
MONOMER0-4250[c]	25
MONOMER0-4251[c]	26
MONOMER0-4252[c]	28
MONOMER0-4253[c]	26
MONOMER0-4254[c]	31
MONOMER0-4255[c]	65
MONOMER0-4256[c]	57
MONOMER0-4257[c]	58
MONOMER0-4258[c]	75
MONOMER0-4259[c]	55
MONOMER0-5[i]	0
MONOMER0-541[c]	4
MONOMER0-561[i]	14
MONOMER0-6[i]	0
MONOMER0-741[c]	615
MONOMER0-761[i]	0
MONOMER0-762[c]	0
MONOMER0-765[c]	625
MONOMER0-766[i]	0
MONOMER0-82[i]	4
MONOMER0-921[i]	0
MOTA-FLAGELLAR-MOTOR-STATOR-PROTEIN[i]	1081
MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN[i]	1278
MTLA-MONOMER[i]	0
MTR-MONOMER[i]	24
MYRISTOYLACYLTRAN-MONOMER[i]	176
N-ACETYLGLUTPREDUCT-MONOMER[c]	185
N-ACETYLTRANSFER-MONOMER[c]	4
NACGLCTRANS-MONOMER[c]	69
NACMURLALAAMI1-MONOMER[p]	139
NACMURLALAAMI2-MONOMER[p]	47
NAD-SYNTH-MONOMER[c]	0
NADH-DHII-MONOMER[c]	22
NAG1P-URIDYLTRANS-MONOMER[c]	2
NAG6PDEACET-MONOMER[c]	2
NAGE-MONOMER[i]	1
NANE-MONOMER[c]	16
NANK-MONOMER[c]	27
NANT-MONOMER[i]	6
NAPA-MONOMER[p]	7
NAPB-MONOMER[p]	8
NAPC-MONOMER[i]	9
NAPD-MONOMER[c]	1
NAPF-MONOMER[i]	3
NAPG-MONOMER[i]	0
NAPH-MONOMER[i]	2
NAPHTHOATE-SYN-MONOMER[c]	4
NARG-MONOMER[i]	1
NARH-MONOMER[i]	7
NARI-MONOMER[i]	7
NARJ-MONOMER[c]	7
NARK-MONOMER[i]	2
NARL-MONOMER[c]	687
NARP-MONOMER[c]	103
NARQ-MONOMER[i]	1
NARU-MONOMER[i]	5
NARV-MONOMER[i]	0
NARW-MONOMER[c]	7
NARX-MONOMER[i]	0
NARY-MONOMER[i]	2
NARZ-MONOMER[i]	4
NHAA-MONOMER[i]	0
NHAB-MONOMER[i]	289
NICONUCADENYLYLTRAN-MONOMER[c]	137
NICOTINAMID-MONOMER[c]	298
NICOTINATEPRIBOSYLTRANS-MONOMER[c]	645
NIKA-MONOMER[i]	5
NIKB-MONOMER[i]	2
NIKC-MONOMER[i]	0
NIKD-MONOMER[i]	3
NIKE-MONOMER[i]	3
NIRB-MONOMER[c]	0
NIRC-MONOMER[i]	14
NIRD-MONOMER[c]	0
NRDA-MONOMER[c]	0
NRDB-MONOMER[c]	0
NRDE-MONOMER[c]	1
NRDF-MONOMER[c]	0
NRFC-MONOMER[i]	2
NRFD-MONOMER[i]	0
NUCLEOSIDE-DIP-KIN-MONOMER[c]	2
NUOA-MONOMER[i]	352
NUOB-MONOMER[i]	364
NUOC-MONOMER[i]	171
NUOE-MONOMER[i]	427
NUOF-MONOMER[i]	52
NUOG-MONOMER[i]	129
NUOH-MONOMER[i]	49
NUOI-MONOMER[i]	0
NUOJ-MONOMER[i]	13
NUOK-MONOMER[i]	0
NUOL-MONOMER[i]	43
NUOM-MONOMER[i]	110
NUON-MONOMER[i]	152
NUPC-MONOMER[i]	422
NUPG-MONOMER[i]	49
O-SUCCHOMOSERLYASE-MONOMER[c]	0
O-SUCCINYLBENZOATE-COA-LIG-MONOMER[c]	2
O-SUCCINYLBENZOATE-COA-SYN-MONOMER[c]	75
OCTAPRENYL-METHOXYPHENOL-OH-MONOMER[c]	60
OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-MON[c]	171
OHMETHYLBILANESYN-MONOMER[c]	273
OMPR-MONOMER[c]	562
OPPA-MONOMER[i]	16102
OPPB-MONOMER[i]	50
OPPC-MONOMER[i]	0
OPPD-MONOMER[i]	244
OPPF-MONOMER[i]	448
OPPSYN-MONOMER[c]	0
ORNDECARBOX-BIO-MONOMER[c]	0
ORNDECARBOXDEG-MONOMER[c]	1
OROPRIBTRANS-MONOMER[c]	1
OROTPDECARB-MONOMER[c]	0
PABASYN-COMPI-MONOMER[c]	77
PABASYN-COMPII-MONOMER[c]	0
PALMITOTRANS-MONOMER[i]	96
PANF-MONOMER[i]	25
PANTEPADENYLYLTRAN-MONOMER[c]	5
PANTOATE-BETA-ALANINE-LIG-MONOMER[c]	1
PANTOTHENATE-KIN-MONOMER[c]	1
PAPSSULFOTRANS-MONOMER[c]	1
PD00194[c]	3
PD00196[c]	0
PD00197[c]	1
PD00200[c]	8
PD00205[c]	1
PD00208[c]	32
PD00214[c]	595
PD00219[c]	0
PD00221[c]	1
PD00222[c]	8
PD00230[c]	9
PD00232[c]	3
PD00237[c]	151
PD00242[c]	0
PD00250[c]	1
PD00251[c]	18
PD00257[c]	1
PD00260[c]	2571
PD00261[c]	31
PD00266[c]	234
PD00268[c]	5
PD00283[c]	75
PD00288[c]	48855
PD00291[c]	40
PD00297[c]	0
PD00338[c]	252
PD00339[c]	58
PD00345[i]	28
PD00347[c]	0
PD00348[c]	1330
PD00353[c]	2948
PD00360[c]	16
PD00361[c]	24
PD00364[c]	0
PD00365[c]	328
PD00369[c]	54
PD00406[c]	654
PD00413[c]	289
PD00423[c]	1
PD00436[c]	15
PD00440[c]	801
PD00444[c]	75
PD00474[c]	38
PD00519[c]	22
PD00521[c]	3
PD00763[c]	85
PD00967[c]	14
PD00969[c]	23
PD01103[c]	0
PD01196[c]	123
PD01343[c]	3
PD01352[c]	43
PD01379[c]	191
PD01520[c]	449
PD01896[c]	27
PD02198[c]	107
PD02233[c]	0
PD02366[c]	0
PD02850[c]	8
PD02936[c]	11
PD03028[c]	78
PD03254[c]	63
PD03270[c]	347
PD03292[c]	0
PD03576[c]	107
PD03585[c]	144
PD03695[c]	18774
PD03831[c]	113
PD03867[c]	1
PD03938[c]	0
PD04028[c]	1
PD04032[c]	0
PD04099[c]	127
PD04132[c]	39
PD04413[i]	1
PD04418[c]	565
PDXA-MONOMER[c]	1
PDXH-MONOMER[c]	1
PDXJ-MONOMER[c]	7
PDXK-MONOMER[c]	2
PDXY-MONOMER[c]	1
PEPCARBOX-MONOMER[c]	3
PEPCARBOXYKIN-MONOMER[c]	565
PEPSYNTH-MONOMER[c]	1
PFLACTENZ-MONOMER[c]	231
PGAM2-MONOMER[c]	312
PGK[c]	6935
PGLUCISOM[c]	0
PGLUCONDEHYDRAT-MONOMER[c]	26
PGLYCDEHYDROG-MONOMER[c]	0
PGLYCEROLTRANSI-MONOMER[i]	6
PGMI-MONOMER[c]	1742
PGPPHOSPHAA-MONOMER[i]	115
PGPPHOSPHAB-MONOMER[i]	30
PHENDEHYD-MONOMER[c]	0
PHENPRODIOLDEHYDROG-MONOMER[c]	22
PHENYLPRODIOXY-MONOMER[c]	27
PHEP-MONOMER[i]	64
PHES-MONOMER[c]	1
PHET-MONOMER[c]	4
PHNC-MONOMER[i]	1
PHND-MONOMER[i]	5
PHNE-MONOMER[c]	3
PHNK-MONOMER[c]	2
PHNL-MONOMER[i]	19
PHOB-MONOMER[c]	41
PHOP-MONOMER[c]	760
PHOQ-MONOMER[i]	0
PHOR-MONOMER[i]	0
PHOSACETYLTRANS-MONOMER[c]	4
PHOSGLUCOSAMINEMUT-MONOMER[c]	962
PHOSMANMUT-MONOMER[c]	7
PHOSNACMURPENTATRANS-MONOMER[i]	82
PHOSPHAGLYPSYN-MONOMER[i]	204
PHOSPHASERSYN-MONOMER[i]	0
PHOSPHOGLUCMUT-MONOMER[c]	681
PITA-MONOMER[i]	138
PITB-MONOMER[i]	4
PKI-MONOMER[c]	0
PKII-MONOMER[c]	3
PNTA-MONOMER[i]	1485
PNTB-MONOMER[i]	0
PNUC-MONOMER[i]	197
PORPHOBILSYNTH-MONOMER[c]	3
POTA-MONOMER[i]	179
POTB-MONOMER[i]	0
POTC-MONOMER[i]	40
POTD-MONOMER[p]	1770
POTE-MONOMER[i]	17
POTF-MONOMER[i]	344
POTG-MONOMER[i]	1
POTH-MONOMER[i]	11
POTI-MONOMER[i]	27
PPENTOMUT-MONOMER[c]	476
PPK-MONOMER[s]	1
PPPGPPHYDRO-MONOMER[c]	1
PPX-MONOMER[i]	0
PRAI-IGPS[c]	536
PRIBFAICARPISOM-MONOMER[c]	206
PROP-MONOMER[i]	0
PROPKIN-MONOMER[c]	2
PROS-MONOMER[c]	1
PROTEIN-CHEA[i]	1
PROTEIN-NRI[c]	0
PROTEIN-NRII[i]	0
PROTEIN-PII[c]	0
PROTEIN-PII2[c]	2
PROTOHEME-FERROCHELAT-MONOMER[c]	83
PROTOPORGENOXI-MONOMER[c]	1
PROV-MONOMER[i]	57
PROW-MONOMER[i]	1
PROX-MONOMER[p]	407
PROY-MONOMER[i]	68
PRPPAMIDOTRANS-MONOMER[c]	1
PRPPSYN-MONOMER[c]	2857
PSD-MONOMER[c]	26
PSERPHOSPHA-MONOMER[c]	97
PSERTRANSAM-MONOMER[c]	0
PSTA-MONOMER[i]	2
PSTB-MONOMER[i]	252
PSTC-MONOMER[i]	0
PSTS-MONOMER[i]	110
PTSG-MONOMER[i]	1
PTSH-MONOMER[c]	16322
PTSI-MONOMER[c]	0
PURE-MONOMER[c]	3
PURK-MONOMER[c]	1
PUTA-MONOMER[c]	1
PUTP-MONOMER[i]	157
PYRROLINECARBREDUCT-MONOMER[c]	7
PYRUVFORMLY-MONOMER[c]	1
PYRUVOXID-MONOMER[i]	0
QOR-MONOMER[c]	1
QUINOLINATE-SYNTHA-MONOMER[c]	1
QUINOPRIBOTRANS-MONOMER[c]	0
RBSA-MONOMER[i]	0
RBSB-MONOMER[i]	180
RBSC-MONOMER[i]	5
RCSB-MONOMER[c]	2301
RCSC-MONOMER[i]	44
RCSF-MONOMER[i]	1354
RED-GLUTAREDOXIN[c]	206
RED-THIOREDOXIN-MONOMER[c]	7929
RED-THIOREDOXIN2-MONOMER[i]	508
RELA-MONOMER[c]	115
RFBX-MONOMER[i]	74
RFFTRANS-MONOMER[c]	0
RHAMNISOM-MONOMER[c]	1
RHAMNULOKIN-MONOMER[c]	1
RHAMNULPALDOL-MONOMER[c]	1
RHAT-MONOMER[i]	6
RHTB-MONOMER[i]	136
RHTC-MONOMER[i]	121
RIB5PISOMA-MONOMER[c]	0
RIB5PISOMB-MONOMER[c]	1
RIBAZOLEPHOSPHAT-MONOMER[c]	0
RIBF-MONOMER[c]	118
RIBOFLAVIN-SYN-MONOMER[c]	1
RIBOFLAVINSYNDEAM-MONOMER[c]	0
RIBOKIN-MONOMER[c]	0
RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER[c]	0
RIBULOKIN-MONOMER[c]	1
RIBULP3EPIM-MONOMER[c]	594
RIBULPEPIM-MONOMER[c]	0
RNTRACTIV-MONOMER[c]	0
RPOA-MONOMER[i]	1
RPOB-MONOMER[c]	74
RPOC-MONOMER[c]	0
RPOD-MONOMER[c]	1486
RPOE-MONOMER[c]	165
RPOH-MONOMER[i]	502
RPON-MONOMER[c]	146
RPOS-MONOMER[c]	1727
RSTA-MONOMER[c]	414
RSTB-MONOMER[i]	55
S-ADENMETSYN-MONOMER[c]	3
SAICARSYN-MONOMER[c]	0
SAPA-MONOMER[i]	87
SAPB-MONOMER[i]	19
SAPC-MONOMER[i]	0
SAPD-MONOMER[i]	45
SAPF-MONOMER[i]	68
SARCOX-MONOMER[c]	665
SBMA-MONOMER[i]	1
SBP-MONOMER[p]	82
SDAC-MONOMER[i]	128
SDH-FE-S[i]	611
SDH-FLAVO[i]	170
SDH-MEMB1[i]	903
SDH-MEMB2[i]	0
SECA[i]	0
SECB[c]	0
SECD[i]	88
SECE[i]	919
SECF[i]	0
SECG[i]	615
SECY[i]	0
SERINE-O-ACETTRAN-MONOMER[c]	0
SERS-MONOMER[c]	0
SFUA-MONOMER[p]	296
SFUB-MONOMER[i]	1
SFUC-MONOMER[i]	37
SGAT-MONOMER[i]	1
SGCA-MONOMER[c]	46
SGCB-MONOMER[c]	23
SGCC-MONOMER[i]	2
SHIA-MONOMER[i]	380
SIROHEMESYN-MONOMER[c]	0
SMALLILVM-MONOMER[c]	158
SMALLILVN-MONOMER[c]	112
SORB6PDEHYDROG-MONOMER[c]	1
SPED-MONOMER[c]	82
SPERMACTRAN-MONOMER[c]	1
SPERMIDINESYN-MONOMER[c]	0
SPOT-MONOMER[c]	5
SUCCARGDIHYDRO-MONOMER[c]	0
SUCCCOASYN-ALPHA[c]	1617
SUCCCOASYN-BETA[c]	0
SUCCGLUALDDEHYD-MONOMER[c]	8
SUCCGLUDESUCC-MONOMER[c]	13
SUCCORNTRANSAM-MONOMER[c]	1
SUCCSEMIALDDEHYDROG-MONOMER[c]	3
SUGE-MONOMER[i]	18
SUPEROX-DISMUTFE-MONOMER[c]	1
SUPEROX-DISMUTMN-MONOMER[c]	1
TAGAALDOL1-MONOMER[c]	0
TAGAALDOL2-MONOMER[c]	2337
TAP-MONOMER[i]	1
TAR-MONOMER[i]	1
TATA[i]	3489
TAUA-MONOMER[p]	5
TAUB-MONOMER[i]	1
TAUC-MONOMER[i]	0
TDCC-MONOMER[i]	14
TDK-MONOMER[c]	234
TDPFUCACTRANS-MONOMER[c]	14
TEHA-MONOMER[i]	22
TETRAACYLDISACC4KIN-MONOMER[i]	31
THI-P-KIN-MONOMER[c]	72
THIC-MONOMER[c]	1480
THIE-MONOMER[c]	1126
THIF-MONOMER[i]	1136
THIG-MONOMER[c]	2
THIH-MONOMER[c]	762
THII-MONOMER[c]	428
THIKIN-MONOMER[c]	9
THIOESTERI-MONOMER[p]	2
THIOESTERII-MONOMER[c]	2
THIOREDOXIN-REDUCT-NADPH-MONOMER[c]	1
THIS-MONOMER[c]	4611
THREDEHYDCAT-MONOMER[c]	1
THREDEHYDSYN-MONOMER[c]	3
THREODEHYD-MONOMER[c]	1
THRESYN-MONOMER[c]	2779
THRS-MONOMER[c]	0
THYMIDYLATESYN-MONOMER[c]	0
THZ-KIN-MONOMER[c]	394
TNAB-MONOMER[i]	6
TORA-MONOMER[p]	4
TORR-MONOMER[c]	0
TORS-MONOMER[i]	1
TORT-MONOMER[p]	17
TPI-MONOMER[c]	0
TRANSALDOLA-MONOMER[c]	379
TRANSALDOLB-MONOMER[c]	0
TRANSKETOI-MONOMER[c]	0
TRANSKETOII-MONOMER[c]	0
TRE6PHYDRO-MONOMER[c]	12
TREB-MONOMER[i]	0
TREHALACYTO-MONOMER[c]	20
TREHALAPERI-MONOMER[p]	44
TREHALOSE6PSYN-MONOMER[c]	240
TREHALOSEPHOSPHASYN-MONOMER[c]	165
TRG-MONOMER[i]	1
TRKA-MONOMER[c]	94
TRKG-MONOMER[i]	17
TRKH-MONOMER[i]	37
TRPS-MONOMER[c]	1
TRYPSYN-APROTEIN[c]	353
TRYPSYN-BPROTEIN[c]	1
TRYPTOPHAN-MONOMER[c]	2
TSA-REDUCT-MONOMER[c]	23
TSR-MONOMER[i]	0
TTDA-MONOMER[c]	0
TTDB-MONOMER[c]	1
TYRB-MONOMER[c]	1
TYRP-MONOMER[i]	34
TYRS-MONOMER[c]	1
UBIX-MONOMER[c]	56
UDHA-MONOMER[c]	0
UDK-MONOMER[c]	377
UDP-NACMUR-ALA-LIG-MONOMER[c]	0
UDP-NACMURALA-GLU-LIG-MONOMER[c]	120
UDP-NACMURALGLDAPAALIG-MONOMER[c]	210
UDP-NACMURALGLDAPLIG-MONOMER[c]	185
UDPACYLGLCNACDEACETYL-MONOMER[c]	1000
UDPGLCNACEPIM-MONOMER[c]	0
UDPGLUCEPIM-MONOMER[c]	0
UDPHYDROXYMYRGLUCOSAMNACETYLTRANS-MONO[c]	1
UDPMANACATRANS-MONOMER[c]	67
UDPMANNACADEHYDROG-MONOMER[c]	0
UDPNACETYLGLUCOSAMACYLTRANS-MONOMER[c]	2
UDPNACETYLGLUCOSAMENOLPYRTRANS-MONOMER[c]	809
UDPNACETYLMURAMATEDEHYDROG-MONOMER[c]	143
UGD-MONOMER[c]	0
UGPA-MONOMER[i]	6
UGPB-MONOMER[i]	166
UGPC-MONOMER[i]	1
UGPE-MONOMER[i]	11
UHPA-MONOMER[c]	49
UHPB-MONOMER[i]	8
UHPC-MONOMER[i]	8
UHPT-MONOMER[i]	177
UIDB-MONOMER[i]	4
UMPKI-MONOMER[c]	1
UPPSYN-MONOMER[c]	1
URAA-MONOMER[i]	395
URACIL-PRIBOSYLTRANS-MONOMER[c]	0
UROGENDECARBOX-MONOMER[c]	336
UROGENIIISYN-MONOMER[c]	26
URPHOS-MONOMER[c]	3
USHA-MONOMER[p]	210
UUP-MONOMER[c]	191
UXAC-MONOMER[c]	159
VALINE-PYRUVATE-AMINOTRANSFER-MONOMER[c]	1011
VALS-MONOMER[c]	1434
XANTHOSINEPHOSPHORY-MONOMER[c]	2
XAPB-MONOMER[i]	15
XASA-MONOMER[i]	52
XYLE-MONOMER[i]	22
XYLF-MONOMER[p]	0
XYLG-MONOMER[i]	20
XYLH-MONOMER[i]	2
XYLISOM-MONOMER[c]	1
XYLULOKIN-MONOMER[c]	0
YAAJ-MONOMER[i]	30
YAAU-MONOMER[i]	5
YADG-MONOMER[i]	130
YADH-MONOMER[i]	0
YADQ-MONOMER[i]	0
YAGC-MONOMER[c]	7
YBAL-MONOMER[i]	63
YBBA-MONOMER[i]	57
YBBL-MONOMER[i]	172
YBBP-MONOMER[i]	0
YBDA-MONOMER[i]	0
YBDE-MONOMER[i]	0
YBHF-MONOMER[i]	1
YBHR-MONOMER[i]	22
YBHS-MONOMER[i]	0
YCAD-MONOMER[i]	36
YCAM[i]	4
YCBE-MONOMER[i]	18
YCBM-MONOMER[i]	1
YCEE-MONOMER[i]	17
YCFU-MONOMER[i]	30
YCFV-MONOMER[i]	62
YCFW-MONOMER[i]	0
YCGO-MONOMER[i]	3
YCHM-MONOMER[i]	32
YCJN-MONOMER[p]	5
YCJO-MONOMER[i]	0
YCJP-MONOMER[i]	2
YCJV-MONOMER[c]	5
YDCS-MONOMER[p]	10
YDCT-MONOMER[i]	0
YDCU-MONOMER[i]	10
YDCV-MONOMER[i]	4
YDDA-MONOMER[i]	104
YDDO-MONOMER[i]	12
YDDP-MONOMER[i]	0
YDDQ-MONOMER[i]	4
YDDR-MONOMER[i]	0
YDDS-MONOMER[i]	10
YDEA-MONOMER[i]	46
YDEF-MONOMER[i]	35
YDEX-MONOMER[i]	1
YDEY-MONOMER[i]	1
YDEZ-MONOMER[i]	4
YDHC-MONOMER[i]	23
YDHE-MONOMER[i]	67
YDJE-MONOMER[i]	4
YEAV-MONOMER[i]	0
YEEF-MONOMER[i]	356
YEEO-MONOMER[i]	0
YEHW-MONOMER[i]	1
YEHX-MONOMER[i]	6
YEHY-MONOMER[i]	0
YEHZ-MONOMER[i]	35
