MolName	MolCounts
G6744_RNA__alpha	1
G6745_RNA__alpha	1
G6746_RNA__alpha	1
G6747_RNA__alpha	1
G6749_RNA__alpha	1
G6750_RNA__alpha	1
G6751_RNA__alpha	1
G6752_RNA__alpha	1
G6753_RNA__alpha	1
G6754_RNA__alpha	1
G6755_RNA__alpha	1
G6756_RNA__alpha	1
G6757_RNA__alpha	1
G6758_RNA__alpha	1
G6759_RNA__alpha	1
G6760_RNA__alpha	1
G6761_RNA__alpha	1
G6762_RNA__alpha	1
G6763_RNA__alpha	1
G6764_RNA__alpha	1
G6765_RNA__alpha	1
G6766_RNA__alpha	1
G6767_RNA__alpha	1
G6768_RNA__alpha	1
G6769_RNA__alpha	1
G6770_RNA__alpha	1
G6771_RNA__alpha	1
G6772_RNA__alpha	1
G6773_RNA__alpha	1
G6774_RNA__alpha	1
G6775_RNA__alpha	1
G6776_RNA__alpha	1
G6777_RNA__alpha	1
G6778_RNA__alpha	1
G6779_RNA__alpha	1
G6780_RNA__alpha	1
G6781_RNA__alpha	1
G6782_RNA__alpha	1
G6783_RNA__alpha	1
G6784_RNA__alpha	1
G6785_RNA__alpha	1
G6786_RNA__alpha	1
G6787_RNA__alpha	1
G6788_RNA__alpha	1
G6789_RNA__PD00288	0
G6789_RNA__alpha	1
G6790_RNA__alpha	1
G6791_RNA__PD00288	0
G6791_RNA__alpha	1
G6792_RNA__alpha	1
G6793_RNA__alpha	1
G6794_RNA__alpha	1
G6795_RNA__alpha	1
G6796_RNA__alpha	1
G6797_RNA__alpha	1
G6798_RNA__alpha	1
G6799_RNA__alpha	1
G6800_RNA__alpha	1
G6801_RNA__alpha	1
G6802_RNA__alpha	1
G6803_RNA__alpha	1
G6804_RNA__alpha	1
G6805_RNA__alpha	1
G6806_RNA__alpha	1
G6807_RNA__alpha	1
G6808_RNA__alpha	1
G6809_RNA__alpha	1
G6810_RNA__alpha	1
G6811_RNA__alpha	1
G6812_RNA__alpha	1
G6813_RNA__alpha	1
G6814_RNA__alpha	1
G6815_RNA__alpha	1
G6816_RNA__alpha	1
G6817_RNA__alpha	1
G6818_RNA__alpha	1
G6819_RNA__alpha	1
G6820_RNA__alpha	1
G6821_RNA__alpha	1
G6822_RNA__alpha	1
G6823_RNA__alpha	1
G6824_RNA__alpha	1
G6825_RNA__alpha	1
G6826_RNA__alpha	1
G6827_RNA__alpha	1
G6828_RNA__alpha	1
G6829_RNA__alpha	1
G6830_RNA__alpha	1
G6831_RNA__alpha	1
G6832_RNA__alpha	1
G6833_RNA__alpha	1
G6834_RNA__alpha	1
G6835_RNA__alpha	1
G6836_RNA__alpha	1
G6837_RNA__alpha	1
G6838_RNA__alpha	1
G6839_RNA__alpha	1
G6840_RNA__alpha	1
G6841_RNA__alpha	1
G6842_RNA__alpha	1
G6843_RNA__alpha	1
G6844_RNA__alpha	1
G6845_RNA__PHOSPHO-NARL	0
G6845_RNA__FNR-4FE-4S-CPLX	0
G6845_RNA__alpha	1
G6846_RNA__PHOSPHO-NARL	0
G6846_RNA__FNR-4FE-4S-CPLX	0
G6846_RNA__alpha	1
G6847_RNA__PHOSPHO-NARL	0
G6847_RNA__FNR-4FE-4S-CPLX	0
G6847_RNA__alpha	1
G6848_RNA__PHOSPHO-NARL	0
G6848_RNA__FNR-4FE-4S-CPLX	0
G6848_RNA__alpha	1
G6849_RNA__PHOSPHO-NARL	0
G6849_RNA__FNR-4FE-4S-CPLX	0
G6849_RNA__alpha	1
G6850_RNA__alpha	1
G6851_RNA__alpha	1
G6852_RNA__alpha	1
G6853_RNA__alpha	1
G6854_RNA__alpha	1
G6855_RNA__alpha	1
G6856_RNA__alpha	1
G6857_RNA__alpha	1
G6858_RNA__alpha	1
G6859_RNA__alpha	1
G6860_RNA__alpha	1
G6861_RNA__alpha	1
G6862_RNA__alpha	1
G6863_RNA__alpha	1
G6864_RNA__alpha	1
G6865_RNA__alpha	1
G6866_RNA__alpha	1
G6867_RNA__alpha	1
G6868_RNA__alpha	1
G6869_RNA__alpha	1
G6870_RNA__alpha	1
G6871_RNA__alpha	1
G6872_RNA__alpha	1
G6873_RNA__alpha	1
G6874_RNA__alpha	1
G6875_RNA__alpha	1
G6876_RNA__alpha	1
G6877_RNA__alpha	1
G6878_RNA__alpha	1
G6879_RNA__alpha	1
G6880_RNA__alpha	1
G6881_RNA__alpha	1
G6882_RNA__alpha	1
G6883_RNA__alpha	1
G6884_RNA__alpha	1
G6885_RNA__alpha	1
G6886_RNA__alpha	1
G6887_RNA__alpha	1
G6888_RNA__alpha	1
G6889_RNA__alpha	1
G6890_RNA__alpha	1
G6891_RNA__alpha	1
G6892_RNA__alpha	1
G6893_RNA__alpha	1
G6894_RNA__alpha	1
G6895_RNA__alpha	1
G6896_RNA__alpha	1
G6897_RNA__FNR-4FE-4S-CPLX	0
G6897_RNA__alpha	1
G6898_RNA__FNR-4FE-4S-CPLX	0
G6898_RNA__alpha	1
G6899_RNA__FNR-4FE-4S-CPLX	0
G6899_RNA__alpha	1
G6900_RNA__FNR-4FE-4S-CPLX	0
G6900_RNA__alpha	1
G6901_RNA__FNR-4FE-4S-CPLX	0
G6901_RNA__alpha	1
G6902_RNA__FNR-4FE-4S-CPLX	0
G6902_RNA__alpha	1
G6903_RNA__alpha	1
G6904_RNA__alpha	1
G6905_RNA__alpha	1
G6906_RNA__alpha	1
G6907_RNA__alpha	1
G6908_RNA__alpha	1
G6909_RNA__alpha	1
G6911_RNA__alpha	1
G6912_RNA__alpha	1
G6913_RNA__alpha	1
G6914_RNA__alpha	1
G6915_RNA__alpha	1
G6916_RNA__alpha	1
G6917_RNA__alpha	1
G6918_RNA__alpha	1
G6919_RNA__alpha	1
G6920_RNA__alpha	1
G6921_RNA__alpha	1
G6922_RNA__alpha	1
G6923_RNA__alpha	1
G6924_RNA__alpha	1
G6925_RNA__alpha	1
G6926_RNA__alpha	1
G6927_RNA__alpha	1
G6928_RNA__alpha	1
G6929_RNA__alpha	1
G6930_RNA__alpha	1
G6931_RNA__alpha	1
G6932_RNA__alpha	1
G6933_RNA__PC00010	0
G6933_RNA__alpha	1
G6934_RNA__alpha	1
G6935_RNA__alpha	1
G6936_RNA__alpha	1
G6937_RNA__alpha	1
G6938_RNA__alpha	1
G6939_RNA__PHOSPHO-BAER	0
G6939_RNA__alpha	1
G6940_RNA__CPLX0-228	0
G6940_RNA__alpha	1
G6941_RNA__alpha	1
G6942_RNA__CPLX0-228	0
G6942_RNA__alpha	1
G6943_RNA__alpha	1
G6944_RNA__alpha	1
G6945_RNA__alpha	1
G6946_RNA__alpha	1
G6947_RNA__alpha	1
G6948_RNA__alpha	1
G6949_RNA__alpha	1
G6950_RNA__alpha	1
G6951_RNA__alpha	1
G6952_RNA__alpha	1
G6953_RNA__alpha	1
G6954_RNA__alpha	1
G6955_RNA__alpha	1
G6956_RNA__alpha	1
G6957_RNA__alpha	1
G6958_RNA__alpha	1
G6959_RNA__alpha	1
G6960_RNA__alpha	1
G6961_RNA__alpha	1
G6962_RNA__alpha	1
G6963_RNA__alpha	1
G6964_RNA__alpha	1
G6966_RNA__alpha	1
G6967_RNA__alpha	1
G6968_RNA__alpha	1
G6969_RNA__alpha	1
G6970_RNA__alpha	1
G6971_RNA__alpha	1
G6972_RNA__alpha	1
G6973_RNA__alpha	1
G6974_RNA__alpha	1
G6975_RNA__alpha	1
G6976_RNA__alpha	1
G6977_RNA__alpha	1
G6978_RNA__alpha	1
G6979_RNA__alpha	1
G6980_RNA__alpha	1
G6981_RNA__alpha	1
G6982_RNA__CPLX0-7705	0
G6982_RNA__PHOSPHO-NARL	0
G6982_RNA__alpha	1
G6983_RNA__CPLX0-7705	0
G6983_RNA__PHOSPHO-NARL	0
G6983_RNA__alpha	1
G6984_RNA__alpha	1
G6985_RNA__alpha	1
G6986_RNA__alpha	1
G6987_RNA__alpha	1
G6988_RNA__alpha	1
G6989_RNA__alpha	1
G6990_RNA__alpha	1
G6991_RNA__alpha	1
G6992_RNA__alpha	1
G6993_RNA__alpha	1
G6994_RNA__alpha	1
G6995_RNA__alpha	1
G6996_RNA__alpha	1
G6997_RNA__alpha	1
G6998_RNA__alpha	1
G6999_RNA__alpha	1
G7000_RNA__alpha	1
G7001_RNA__alpha	1
G7002_RNA__alpha	1
G7003_RNA__alpha	1
G7004_RNA__alpha	1
G7005_RNA__alpha	1
G7006_RNA__alpha	1
G7007_RNA__alpha	1
G7008_RNA__alpha	1
G7009_RNA__alpha	1
G7010_RNA__alpha	1
G7011_RNA__alpha	1
G7012_RNA__alpha	1
G7013_RNA__alpha	1
G7014_RNA__alpha	1
G7015_RNA__alpha	1
G7016_RNA__alpha	1
G7017_RNA__alpha	1
G7018_RNA__alpha	1
G7019_RNA__alpha	1
G7020_RNA__alpha	1
G7021_RNA__alpha	1
G7022_RNA__alpha	1
G7023_RNA__alpha	1
G7024_RNA__alpha	1
G7025_RNA__alpha	1
G7026_RNA__alpha	1
G7027_RNA__alpha	1
G7028_RNA__alpha	1
G7030_RNA__alpha	1
G7031_RNA__alpha	1
G7033_RNA__alpha	1
G7035_RNA__alpha	1
G7036_RNA__alpha	1
G7037_RNA__alpha	1
G7038_RNA__alpha	1
G7039_RNA__alpha	1
G7040_RNA__alpha	1
G7041_RNA__alpha	1
G7042_RNA__alpha	1
G7043_RNA__alpha	1
G7044_RNA__alpha	1
G7045_RNA__alpha	1
G7046_RNA__alpha	1
G7048_RNA__alpha	1
G7049_RNA__alpha	1
G7050_RNA__alpha	1
G7051_RNA__alpha	1
G7052_RNA__alpha	1
G7053_RNA__alpha	1
G7054_RNA__alpha	1
G7055_RNA__PD00288	0
G7055_RNA__alpha	1
G7056_RNA__alpha	1
G7057_RNA__alpha	1
G7058_RNA__alpha	1
G7059_RNA__alpha	1
G7060_RNA__alpha	1
G7061_RNA__alpha	1
G7062_RNA__alpha	1
G7063_RNA__alpha	1
G7064_RNA__alpha	1
G7065_RNA__alpha	1
G7066_RNA__alpha	1
G7067_RNA__alpha	1
G7068_RNA__alpha	1
G7070_RNA__alpha	1
G7071_RNA__alpha	1
G7072_RNA__alpha	1
G7073_RNA__alpha	1
G7074_RNA__alpha	1
G7075_RNA__alpha	1
G7077_RNA__alpha	1
G7078_RNA__alpha	1
G7079_RNA__alpha	1
G7080_RNA__alpha	1
G7081_RNA__alpha	1
G7082_RNA__alpha	1
G7083_RNA__alpha	1
G7084_RNA__alpha	1
G7085_RNA__alpha	1
G7086_RNA__alpha	1
G7087_RNA__alpha	1
G7088_RNA__alpha	1
G7089_RNA__alpha	1
G7090_RNA__alpha	1
G7091_RNA__alpha	1
G7092_RNA__alpha	1
G7093_RNA__alpha	1
G7094_RNA__alpha	1
G7095_RNA__alpha	1
G7096_RNA__alpha	1
G7097_RNA__alpha	1
G7098_RNA__alpha	1
G7099_RNA__alpha	1
G7100_RNA__alpha	1
G7101_RNA__alpha	1
G7102_RNA__alpha	1
G7103_RNA__alpha	1
G7104_RNA__alpha	1
G7105_RNA__alpha	1
G7106_RNA__alpha	1
G7107_RNA__alpha	1
G7108_RNA__alpha	1
G7109_RNA__alpha	1
G7110_RNA__alpha	1
G7111_RNA__alpha	1
G7112_RNA__alpha	1
G7113_RNA__PHOSPHO-BAER	0
G7113_RNA__alpha	1
G7114_RNA__PHOSPHO-BAER	0
G7114_RNA__alpha	1
G7115_RNA__PHOSPHO-BAER	0
G7115_RNA__alpha	1
G7117_RNA__alpha	1
G7118_RNA__alpha	1
G7119_RNA__alpha	1
G7120_RNA__alpha	1
G7122_RNA__alpha	1
G7123_RNA__alpha	1
G7125_RNA__alpha	1
G7128_RNA__alpha	1
G7129_RNA__alpha	1
G7130_RNA__alpha	1
G7131_RNA__alpha	1
G7132_RNA__alpha	1
G7133_RNA__alpha	1
G7134_RNA__alpha	1
G7135_RNA__alpha	1
G7137_RNA__alpha	1
G7138_RNA__alpha	1
G7139_RNA__alpha	1
G7144_RNA__alpha	1
G7145_RNA__alpha	1
G7146_RNA__alpha	1
G7147_RNA__alpha	1
G7148_RNA__alpha	1
G7150_RNA__alpha	1
G7152_RNA__alpha	1
G7153_RNA__alpha	1
G7154_RNA__alpha	1
G7155_RNA__alpha	1
G7156_RNA__alpha	1
G7158_RNA__alpha	1
G7159_RNA__alpha	1
G7160_RNA__alpha	1
G7161_RNA__alpha	1
G7162_RNA__alpha	1
G7163_RNA__alpha	1
G7164_RNA__alpha	1
G7165_RNA__alpha	1
G7166_RNA__alpha	1
G7167_RNA__alpha	1
G7168_RNA__alpha	1
G7169_RNA__alpha	1
G7170_RNA__alpha	1
G7171_RNA__alpha	1
G7172_RNA__alpha	1
G7173_RNA__alpha	1
G7174_RNA__alpha	1
G7175_RNA__alpha	1
G7176_RNA__alpha	1
G7177_RNA__alpha	1
G7178_RNA__alpha	1
G7179_RNA__alpha	1
G7180_RNA__alpha	1
G7181_RNA__alpha	1
G7182_RNA__alpha	1
G7184_RNA__alpha	1
G7185_RNA__alpha	1
G7186_RNA__alpha	1
G7187_RNA__alpha	1
G7188_RNA__alpha	1
G7189_RNA__alpha	1
G7190_RNA__alpha	1
G7191_RNA__alpha	1
G7192_RNA__alpha	1
G7193_RNA__alpha	1
G7194_RNA__alpha	1
G7195_RNA__alpha	1
G7196_RNA__alpha	1
G7197_RNA__alpha	1
G7198_RNA__alpha	1
G7199_RNA__alpha	1
G7200_RNA__alpha	1
G7201_RNA__alpha	1
G7202_RNA__alpha	1
G7203_RNA__alpha	1
G7204_RNA__alpha	1
G7205_RNA__alpha	1
G7206_RNA__alpha	1
G7207_RNA__alpha	1
G7208_RNA__alpha	1
G7209_RNA__alpha	1
G7210_RNA__alpha	1
G7211_RNA__alpha	1
G7212_RNA__PHOSPHO-ARCA	0
G7212_RNA__alpha	1
G7213_RNA__PHOSPHO-ARCA	0
G7213_RNA__alpha	1
G7214_RNA__alpha	1
G7215_RNA__alpha	1
G7216_RNA__alpha	1
G7217_RNA__alpha	1
G7218_RNA__alpha	1
G7219_RNA__alpha	1
G7220_RNA__alpha	1
G7221_RNA__alpha	1
G7222_RNA__alpha	1
G7223_RNA__alpha	1
G7224_RNA__alpha	1
G7225_RNA__alpha	1
G7226_RNA__alpha	1
G7227_RNA__alpha	1
G7228_RNA__alpha	1
G7229_RNA__alpha	1
G7230_RNA__alpha	1
G7231_RNA__alpha	1
G7232_RNA__alpha	1
G7233_RNA__alpha	1
G7234_RNA__alpha	1
G7235_RNA__alpha	1
G7236_RNA__alpha	1
G7237_RNA__alpha	1
G7238_RNA__alpha	1
G7239_RNA__alpha	1
G7240_RNA__alpha	1
G7241_RNA__alpha	1
G7242_RNA__alpha	1
G7243_RNA__alpha	1
G7244_RNA__alpha	1
G7245_RNA__alpha	1
G7246_RNA__alpha	1
G7247_RNA__alpha	1
G7248_RNA__alpha	1
G7249_RNA__alpha	1
G7250_RNA__alpha	1
G7251_RNA__alpha	1
G7252_RNA__alpha	1
G7254_RNA__alpha	1
G7255_RNA__alpha	1
G7256_RNA__alpha	1
G7257_RNA__alpha	1
G7258_RNA__alpha	1
G7259_RNA__alpha	1
G7260_RNA__alpha	1
G7261_RNA__alpha	1
G7262_RNA__alpha	1
G7263_RNA__alpha	1
G7264_RNA__alpha	1
G7265_RNA__alpha	1
G7266_RNA__alpha	1
G7267_RNA__alpha	1
G7268_RNA__alpha	1
G7269_RNA__alpha	1
G7270_RNA__alpha	1
G7271_RNA__alpha	1
G7272_RNA__alpha	1
G7273_RNA__alpha	1
G7274_RNA__alpha	1
G7275_RNA__alpha	1
G7276_RNA__alpha	1
G7277_RNA__alpha	1
G7278_RNA__alpha	1
G7279_RNA__alpha	1
G7280_RNA__alpha	1
G7281_RNA__alpha	1
G7282_RNA__alpha	1
G7283_RNA__alpha	1
G7284_RNA__alpha	1
G7285_RNA__alpha	1
G7286_RNA__alpha	1
G7287_RNA__alpha	1
G7288_RNA__alpha	1
G7289_RNA__alpha	1
G7290_RNA__alpha	1
G7291_RNA__alpha	1
G7292_RNA__alpha	1
G7293_RNA__alpha	1
G7295_RNA__alpha	1
G7296_RNA__alpha	1
G7297_RNA__alpha	1
G7298_RNA__alpha	1
G7300_RNA__alpha	1
G7301_RNA__alpha	1
G7302_RNA__alpha	1
G7303_RNA__alpha	1
G7304_RNA__alpha	1
G7305_RNA__alpha	1
G7306_RNA__alpha	1
G7307_RNA__alpha	1
G7308_RNA__alpha	1
G7309_RNA__alpha	1
G7310_RNA__alpha	1
G7311_RNA__alpha	1
G7312_RNA__alpha	1
G7313_RNA__alpha	1
G7314_RNA__FNR-4FE-4S-CPLX	0
G7314_RNA__alpha	1
G7315_RNA__alpha	1
G7316_RNA__alpha	1
G7317_RNA__alpha	1
G7318_RNA__alpha	1
G7319_RNA__alpha	1
G7320_RNA__alpha	1
G7321_RNA__alpha	1
G7322_RNA__alpha	1
G7323_RNA__alpha	1
G7324_RNA__alpha	1
G7325_RNA__alpha	1
G7326_RNA__alpha	1
G7327_RNA__alpha	1
G7328_RNA__alpha	1
G7329_RNA__alpha	1
G7330_RNA__alpha	1
G7331_RNA__alpha	1
G7334_RNA__alpha	1
G7335_RNA__alpha	1
G7336_RNA__alpha	1
G7337_RNA__alpha	1
G7338_RNA__alpha	1
G7339_RNA__alpha	1
G7340_RNA__alpha	1
G7341_RNA__alpha	1
G7342_RNA__alpha	1
G7343_RNA__alpha	1
G7344_RNA__alpha	1
G7345_RNA__alpha	1
G7346_RNA__alpha	1
G7347_RNA__alpha	1
G7348_RNA__alpha	1
G7349_RNA__alpha	1
G7350_RNA__alpha	1
G7352_RNA__alpha	1
G7354_RNA__alpha	1
G7355_RNA__alpha	1
G7357_RNA__alpha	1
G7358_RNA__alpha	1
G7359_RNA__alpha	1
G7360_RNA__alpha	1
G7361_RNA__alpha	1
G7362_RNA__alpha	1
G7363_RNA__alpha	1
G7364_RNA__alpha	1
G7365_RNA__alpha	1
G7366_RNA__alpha	1
G7367_RNA__alpha	1
G7368_RNA__alpha	1
G7369_RNA__alpha	1
G7370_RNA__alpha	1
G7371_RNA__alpha	1
G7372_RNA__alpha	1
G7373_RNA__alpha	1
G7374_RNA__alpha	1
G7375_RNA__alpha	1
G7376_RNA__alpha	1
G7377_RNA__alpha	1
G7378_RNA__alpha	1
G7379_RNA__alpha	1
G7380_RNA__alpha	1
G7381_RNA__alpha	1
G7382_RNA__alpha	1
G7383_RNA__alpha	1
G7384_RNA__alpha	1
G7385_RNA__alpha	1
G7389_RNA__alpha	1
G7391_RNA__alpha	1
G7392_RNA__alpha	1
G7393_RNA__alpha	1
G7394_RNA__alpha	1
G7395_RNA__alpha	1
G7396_RNA__alpha	1
G7397_RNA__alpha	1
G7398_RNA__alpha	1
G7399_RNA__alpha	1
G7400_RNA__alpha	1
G7401_RNA__alpha	1
G7402_RNA__alpha	1
G7403_RNA__alpha	1
G7404_RNA__alpha	1
G7405_RNA__alpha	1
G7406_RNA__alpha	1
G7407_RNA__alpha	1
G7408_RNA__alpha	1
G7409_RNA__alpha	1
G7410_RNA__alpha	1
G7413_RNA__alpha	1
G7414_RNA__alpha	1
G7415_RNA__alpha	1
G7416_RNA__alpha	1
G7417_RNA__alpha	1
G7418_RNA__alpha	1
G7419_RNA__alpha	1
G7420_RNA__alpha	1
G7421_RNA__alpha	1
G7422_RNA__alpha	1
G7423_RNA__alpha	1
G7424_RNA__alpha	1
G7425_RNA__PD00519	0
G7425_RNA__PD00288	0
G7425_RNA__alpha	1
G7426_RNA__PD00519	0
G7426_RNA__PD00288	0
G7426_RNA__alpha	1
G7427_RNA__PD00519	0
G7427_RNA__PD00288	0
G7427_RNA__alpha	1
G7428_RNA__PD00519	0
G7428_RNA__PD00288	0
G7428_RNA__alpha	1
G7429_RNA__PD00519	0
G7429_RNA__PD00288	0
G7429_RNA__alpha	1
G7430_RNA__PD00519	0
G7430_RNA__PD00288	0
G7430_RNA__alpha	1
G7431_RNA__alpha	1
G7432_RNA__alpha	1
G7433_RNA__alpha	1
G7434_RNA__alpha	1
G7435_RNA__alpha	1
G7436_RNA__alpha	1
G7437_RNA__alpha	1
G7439_RNA__alpha	1
G7440_RNA__alpha	1
G7442_RNA__alpha	1
G7443_RNA__alpha	1
G7444_RNA__alpha	1
G7445_RNA__alpha	1
G7446_RNA__alpha	1
G7447_RNA__alpha	1
G7448_RNA__alpha	1
G7449_RNA__alpha	1
G7450_RNA__alpha	1
G7451_RNA__alpha	1
G7452_RNA__alpha	1
G7453_RNA__alpha	1
G7454_RNA__alpha	1
G7455_RNA__alpha	1
G7456_RNA__alpha	1
G7457_RNA__alpha	1
G7458_RNA__alpha	1
G7459_RNA__alpha	1
G7460_RNA__alpha	1
G7461_RNA__alpha	1
G7462_RNA__alpha	1
G7463_RNA__alpha	1
G7464_RNA__alpha	1
G7465_RNA__alpha	1
G7466_RNA__alpha	1
G7467_RNA__alpha	1
G7468_RNA__alpha	1
G7469_RNA__alpha	1
G7470_RNA__alpha	1
G7471_RNA__alpha	1
G7472_RNA__alpha	1
G7473_RNA__alpha	1
G7474_RNA__alpha	1
G7475_RNA__alpha	1
G7476_RNA__alpha	1
G7477_RNA__alpha	1
G7478_RNA__alpha	1
G7479_RNA__alpha	1
G7481_RNA__alpha	1
G7482_RNA__alpha	1
G7483_RNA__alpha	1
G7484_RNA__alpha	1
G7485_RNA__alpha	1
G7486_RNA__alpha	1
G7487_RNA__alpha	1
G7488_RNA__alpha	1
G7489_RNA__alpha	1
G7490_RNA__alpha	1
G7491_RNA__alpha	1
G7492_RNA__alpha	1
G7493_RNA__alpha	1
G7494_RNA__alpha	1
G7495_RNA__alpha	1
G7496_RNA__alpha	1
G7497_RNA__alpha	1
G7498_RNA__alpha	1
G7499_RNA__alpha	1
G7500_RNA__alpha	1
G7501_RNA__alpha	1
G7502_RNA__alpha	1
G7503_RNA__alpha	1
G7505_RNA__alpha	1
G7506_RNA__alpha	1
G7507_RNA__alpha	1
G7508_RNA__alpha	1
G7509_RNA__alpha	1
G7510_RNA__alpha	1
G7511_RNA__alpha	1
G7512_RNA__alpha	1
G7513_RNA__alpha	1
G7514_RNA__alpha	1
G7515_RNA__alpha	1
G7516_RNA__alpha	1
G7517_RNA__alpha	1
G7518_RNA__alpha	1
G7520_RNA__alpha	1
G7521_RNA__alpha	1
G7522_RNA__alpha	1
G7523_RNA__alpha	1
G7524_RNA__alpha	1
G7525_RNA__alpha	1
G7526_RNA__alpha	1
G7527_RNA__alpha	1
G7528_RNA__alpha	1
G7529_RNA__alpha	1
G7530_RNA__alpha	1
G7531_RNA__alpha	1
G7532_RNA__alpha	1
G7533_RNA__alpha	1
G7534_RNA__alpha	1
G7535_RNA__alpha	1
G7536_RNA__alpha	1
G7537_RNA__alpha	1
G7538_RNA__alpha	1
G7539_RNA__alpha	1
G7541_RNA__alpha	1
G7542_RNA__PHOSPHO-ARCA	0
G7542_RNA__alpha	1
G7543_RNA__PHOSPHO-ARCA	0
G7543_RNA__alpha	1
G7544_RNA__alpha	1
G7545_RNA__PHOSPHO-ARCA	0
G7545_RNA__alpha	1
G7546_RNA__alpha	1
G7547_RNA__alpha	1
G7548_RNA__alpha	1
G7549_RNA__alpha	1
G7550_RNA__alpha	1
G7551_RNA__alpha	1
G7552_RNA__alpha	1
G7553_RNA__alpha	1
G7554_RNA__alpha	1
G7555_RNA__alpha	1
G7556_RNA__alpha	1
G7557_RNA__alpha	1
G7558_RNA__alpha	1
G7559_RNA__alpha	1
G7563_RNA__alpha	1
G7564_RNA__alpha	1
G7565_RNA__alpha	1
G7566_RNA__alpha	1
G7567_RNA__alpha	1
G7568_RNA__alpha	1
G7570_RNA__alpha	1
G7571_RNA__alpha	1
G7572_RNA__alpha	1
G7573_RNA__alpha	1
G7574_RNA__alpha	1
G7575_RNA__alpha	1
G7577_RNA__alpha	1
G7578_RNA__alpha	1
G7579_RNA__alpha	1
G7580_RNA__alpha	1
G7582_RNA__alpha	1
G7583_RNA__alpha	1
G7585_RNA__alpha	1
G7586_RNA__alpha	1
G7587_RNA__alpha	1
G7588_RNA__alpha	1
G7589_RNA__alpha	1
G7590_RNA__alpha	1
G7593_RNA__alpha	1
G7594_RNA__alpha	1
G7595_RNA__alpha	1
G7596_RNA__alpha	1
G7597_RNA__alpha	1
G7598_RNA__alpha	1
G7599_RNA__alpha	1
G7601_RNA__alpha	1
G7602_RNA__alpha	1
G7603_RNA__alpha	1
G7604_RNA__alpha	1
G7605_RNA__alpha	1
G7606_RNA__alpha	1
G7607_RNA__alpha	1
G7608_RNA__alpha	1
G7609_RNA__alpha	1
G7610_RNA__alpha	1
G7611_RNA__alpha	1
G7612_RNA__alpha	1
G7613_RNA__alpha	1
G7614_RNA__alpha	1
G7615_RNA__alpha	1
G7616_RNA__alpha	1
G7617_RNA__alpha	1
G7618_RNA__alpha	1
G7619_RNA__alpha	1
G7620_RNA__alpha	1
G7621_RNA__alpha	1
G7622_RNA__alpha	1
G7624_RNA__alpha	1
G7626_RNA__PC00027	0
G7626_RNA__alpha	1
G7627_RNA__alpha	1
G7629_RNA__alpha	1
G7630_RNA__alpha	1
G7631_RNA__alpha	1
G7632_RNA__alpha	1
G7633_RNA__alpha	1
G7634_RNA__alpha	1
G7635_RNA__alpha	1
G7636_RNA__alpha	1
G7637_RNA__alpha	1
G7638_RNA__alpha	1
G7639_RNA__alpha	1
G7640_RNA__alpha	1
G7641_RNA__alpha	1
G7642_RNA__alpha	1
G7643_RNA__alpha	1
G7644_RNA__alpha	1
G7645_RNA__alpha	1
G7646_RNA__alpha	1
G7647_RNA__alpha	1
G7648_RNA__alpha	1
G7649_RNA__alpha	1
G7650_RNA__alpha	1
G7651_RNA__alpha	1
G7652_RNA__alpha	1
G7653_RNA__alpha	1
G7654_RNA__alpha	1
G7655_RNA__alpha	1
G7656_RNA__alpha	1
G7657_RNA__alpha	1
G7658_RNA__alpha	1
G7659_RNA__alpha	1
G7662_RNA__alpha	1
G7663_RNA__alpha	1
G7664_RNA__alpha	1
G7665_RNA__alpha	1
G7667_RNA__PHOSPHO-BASR	0
G7667_RNA__alpha	1
G7668_RNA__alpha	1
G7669_RNA__alpha	1
G7670_RNA__alpha	1
G7671_RNA__alpha	1
G7672_RNA__alpha	1
G7673_RNA__alpha	1
G7674_RNA__alpha	1
G7675_RNA__alpha	1
G7676_RNA__alpha	1
G7677_RNA__alpha	1
G7678_RNA__alpha	1
G7679_RNA__alpha	1
G7680_RNA__alpha	1
G7681_RNA__alpha	1
G7682_RNA__alpha	1
G7683_RNA__alpha	1
G7684_RNA__alpha	1
G7685_RNA__alpha	1
G7686_RNA__alpha	1
G7687_RNA__alpha	1
G7688_RNA__alpha	1
G7689_RNA__alpha	1
G7690_RNA__alpha	1
G7693_RNA__alpha	1
G7694_RNA__alpha	1
G7695_RNA__alpha	1
G7696_RNA__alpha	1
G7697_RNA__alpha	1
G7698_RNA__alpha	1
G7699_RNA__alpha	1
G7701_RNA__PD00288	0
G7701_RNA__alpha	1
G7702_RNA__PD00288	0
G7702_RNA__alpha	1
G7703_RNA__PD00288	0
G7703_RNA__alpha	1
G7704_RNA__PD00288	0
G7704_RNA__alpha	1
G7705_RNA__PD00288	0
G7705_RNA__alpha	1
G7706_RNA__PD00288	0
G7706_RNA__alpha	1
G7707_RNA__PD00288	0
G7707_RNA__alpha	1
G7708_RNA__alpha	1
G7709_RNA__PD00288	0
G7709_RNA__alpha	1
G7710_RNA__PD00288	0
G7710_RNA__alpha	1
G7711_RNA__alpha	1
G7712_RNA__alpha	1
G7713_RNA__alpha	1
G7714_RNA__alpha	1
G7715_RNA__alpha	1
G7716_RNA__alpha	1
G7717_RNA__alpha	1
G7718_RNA__alpha	1
G7719_RNA__alpha	1
G7721_RNA__alpha	1
G7722_RNA__alpha	1
